,iskele,sancak,avarage_radius,heading_rate
168,-80.0,80.0,1.3636620520721938,0.25648819366055875
169,-75.0,80.0,1.654234608324985,0.24747776129658916
170,-70.0,80.0,1.951191756660933,0.23879180671191305
171,-65.0,80.0,2.252417134087758,0.23052459885057044
172,-60.0,80.0,2.5551376251352718,0.2227517187312981
173,-55.0,80.0,2.856038255442563,0.21552827927943352
174,-50.0,80.0,3.1513016628037445,0.2088956622912607
175,-45.0,80.0,3.436759321423665,0.20288110558047423
176,-40.0,80.0,3.708133735695544,0.197495521170061
177,-35.0,80.0,3.960908439545976,0.19275037068191717
178,-30.0,80.0,4.190833821343989,0.18864180519525076
179,-25.0,80.0,4.39380870376065,0.1851660034961235
180,-20.0,80.0,4.565971434299046,0.18232137497279577
181,-15.0,80.0,4.703859770381877,0.18010775283783098
182,-10.0,80.0,4.8045719428187965,0.17852570335109522
183,-5.0,80.0,4.865913825595861,0.17757599838019728
184,0.0,80.0,4.8865173961682675,0.17725924533695764
185,5.0,80.0,4.922115850931383,0.17671506080620517
186,10.0,80.0,5.030325161670913,0.17508147715871566
187,15.0,80.0,5.215526109902647,0.17235568868646348
188,20.0,80.0,5.4855411662480575,0.1685319890171024
189,25.0,80.0,5.852544888237769,0.1635998375570943
190,30.0,80.0,6.334636684912077,0.15754125642230135
191,35.0,80.0,6.958524215491929,0.15032729608963774
192,40.0,80.0,7.764211769424022,0.1419131910442562
193,45.0,80.0,8.813584123012784,0.13223141048478335
194,50.0,80.0,10.207211696478508,0.12118100277231182
195,55.0,80.0,12.120367919765108,0.10860991668343566
196,60.0,80.0,14.890372128598445,0.09428286537141445
197,65.0,80.0,19.26940491090854,0.07781584012999421
198,70.0,80.0,27.391468788693214,0.05851924222199809
199,75.0,80.0,49.099855189409844,0.03490275290840074
200,80.0,80.0,71390.67057804136,-2.561302325629908e-05
201,85.0,80.0,54.76681639935526,-0.03544867735914973
202,90.0,80.0,33.96288269533155,-0.0605342685876917
203,95.0,80.0,26.48705190915733,-0.08212654576608953
204,100.0,80.0,22.63575183544528,-0.10161582771891212
205,-100.0,75.0,0.05442452973694035,0.2840270627516507
206,-95.0,75.0,0.20561427977758356,0.27516863243869816
207,-90.0,75.0,0.4674637579046718,0.2661276313009557
208,-85.0,75.0,0.7371909735770465,0.256988480542063
209,-80.0,75.0,1.0153244358705882,0.2478506732690343
210,-75.0,75.0,1.301805223802145,0.23882688085037007
211,-70.0,75.0,1.5958559912450638,0.23003274980912353
212,-65.0,75.0,1.8959053304493214,0.2215775303008834
213,-60.0,75.0,2.199579078742524,0.21355670693389353
214,-55.0,75.0,2.5037659823923883,0.20604684662595796
215,-50.0,75.0,2.8046773775280456,0.19910749907820735
216,-45.0,75.0,3.0979565049933995,0.19278268206794996
217,-40.0,75.0,3.378906894048454,0.18709887596667285
218,-35.0,75.0,3.642582583098558,0.18207285448712193
219,-30.0,75.0,3.8839329689103548,0.17771552465362822
220,-25.0,75.0,4.098097817258469,0.1740293141173794
221,-20.0,75.0,4.280570286667835,0.17101233747911623
222,-15.0,75.0,4.427263478283563,0.16866434524164906
223,-10.0,75.0,4.534717564411124,0.16698604370162817
224,-5.0,75.0,4.600295902099799,0.1659784266376681
225,0.0,75.0,4.622345748238102,0.16564228403880457
226,5.0,75.0,4.660463973296817,0.1650649975171833
227,10.0,75.0,4.776540195997159,0.16333172061529647
228,15.0,75.0,4.975928721536923,0.1604387081049943
229,20.0,75.0,5.268285723331899,0.15637835121478535
230,25.0,75.0,5.668879005337991,0.1511364870945762
231,30.0,75.0,6.200918473052119,0.144688763691425
232,35.0,75.0,6.899698908770888,0.13699560378709766
233,40.0,75.0,7.8202368864148175,0.12799506877223854
234,45.0,75.0,9.052257935088504,0.11759210574490463
235,50.0,75.0,10.752331023560437,0.1056409442662971
236,55.0,75.0,13.221751918785516,0.09191333829620495
237,60.0,75.0,17.131704823567357,0.0760340726834542
238,65.0,75.0,24.38277000162643,0.05732656963608205
239,70.0,75.0,43.71134261390131,0.03432242174981641
240,75.0,75.0,82716.28135520274,-1.942913701614812e-05
241,80.0,75.0,49.03316220034764,-0.03495021629896581
242,85.0,75.0,30.579240605017272,-0.059592889658580575
243,90.0,75.0,23.942443539378615,-0.08085188322463008
244,95.0,75.0,20.532838208612255,-0.10007327599457748
245,100.0,75.0,18.48794717766854,-0.11788747635942302
246,-100.0,70.0,0.3918621863874834,0.27406101714527575
247,-95.0,70.0,0.1336038421960145,0.2654805763095967
248,-90.0,70.0,0.12558927686704313,0.2567371773131035
249,-85.0,70.0,0.3917623683979133,0.24784329826745388
250,-80.0,70.0,0.6658360159094334,0.23887345576456365
251,-75.0,70.0,0.9482949004684558,0.22992494726525312
252,-70.0,70.0,1.238999827402647,0.22110914761384445
253,-65.0,70.0,1.537030290808873,0.21254137571541273
254,-60.0,70.0,1.8405883960645908,0.20433112490717453
255,-55.0,70.0,2.1469718894205942,0.1965746138839339
256,-50.0,70.0,2.4526007096195346,0.18935160010160457
257,-45.0,70.0,2.753104528808672,0.18272446122441674
258,-40.0,70.0,3.043471654014205,0.1767388397657015
259,-35.0,70.0,3.3182979929106247,0.17142297230051637
260,-30.0,70.0,3.571830443908329,0.16679942766766168
261,-25.0,70.0,3.798425719334363,0.16287731900806154
262,-20.0,70.0,3.99255543326509,0.15966591927243423
263,-15.0,70.0,4.149328260307832,0.15716605736864273
264,-10.0,70.0,4.264570387336605,0.15537883692165727
265,-5.0,70.0,4.335072011669771,0.15430562814478685
266,0.0,70.0,4.358808205876333,0.1539474999267
267,5.0,70.0,4.399867736704623,0.1533327389381241
268,10.0,70.0,4.525175419087944,0.15148648373528179
269,15.0,70.0,4.741384544464812,0.14840364447247167
270,20.0,70.0,5.060641535984483,0.14407391773775932
271,25.0,70.0,5.50253176073861,0.1384780065008728
272,30.0,70.0,6.097671841714084,0.13158242808719348
273,35.0,70.0,6.894431018105872,0.12333210612700732
274,40.0,70.0,7.97219136247284,0.11363939500825913
275,45.0,70.0,9.469819209971206,0.10236645486690622
276,50.0,70.0,11.654650323010502,0.08929384593545114
277,55.0,70.0,15.121689551659674,0.0740570833086754
278,60.0,70.0,21.552551353241896,0.0559946898316475
279,65.0,70.0,38.65306177636374,0.03366020155010073
280,70.0,70.0,98424.82573559717,-1.4223713311024511e-05
281,75.0,70.0,43.63730978836273,-0.034380547739710964
282,80.0,70.0,27.385346178647495,-0.05853259976854109
283,85.0,70.0,21.53747055160784,-0.07942094881114303
284,90.0,70.0,18.5428369632138,-0.09834764495180338
285,95.0,70.0,16.757445336799346,-0.11591794511032198
286,100.0,70.0,15.604075984458992,-0.13247420296703333
287,-100.0,65.0,0.7371599878186755,0.2637671270595722
288,-95.0,65.0,0.4794586610918707,0.25539070553728027
289,-90.0,65.0,0.22164038331834748,0.24691425794528782
290,-85.0,65.0,0.042214829100245314,0.23827327372583632
291,-80.0,65.0,0.31318406155732104,0.22951199959395585
292,-75.0,65.0,0.5921626643040271,0.22070282046663783
293,-70.0,65.0,0.8795617684805314,0.211941222822437
294,-65.0,65.0,1.175126201081337,0.2033372723430654
295,-60.0,65.0,1.4777397436694475,0.1950056291200575
296,-55.0,65.0,1.7852955197906943,0.1870561161189308
297,-50.0,65.0,2.0946388593933443,0.17958657146767434
298,-45.0,65.0,2.4015864552337827,0.17267886161802104
299,-40.0,65.0,2.701021035293593,0.1663978561956723
300,-35.0,65.0,2.987112901137294,0.16078979826536371
301,-30.0,65.0,3.2534810329919535,0.1558889277356326
302,-25.0,65.0,3.493500106049575,0.15171915161327504
303,-20.0,65.0,3.7007071379455967,0.14829378334434903
304,-15.0,65.0,3.869064413607781,0.14562270763192678
305,-10.0,65.0,3.993365691971148,0.14371218290654597
306,-5.0,65.0,4.069638194511948,0.14256456097334796
307,0.0,65.0,4.095359172506786,0.14218145301806104
308,5.0,65.0,4.139886302994472,0.14152415009003816
309,10.0,65.0,4.2761489296668955,0.13954941963205164
310,15.0,65.0,4.512576699303737,0.13625008043412895
311,20.0,65.0,4.864795173887815,0.13161179050402785
312,25.0,65.0,5.358629064587093,0.12560769792192586
313,30.0,65.0,6.03591400877863,0.11819080873129205
314,35.0,65.0,6.966104083251148,0.10928262990854118
315,40.0,65.0,8.271286955270158,0.09875530499435857
316,45.0,65.0,10.18682074388126,0.08640038760452666
317,50.0,65.0,13.236263739729399,0.0718663263067127
318,55.0,65.0,18.896769846140806,0.054508612273325624
319,60.0,65.0,33.92183436249017,0.03290132678280997
320,65.0,65.0,120832.26790410753,-9.989985441234743e-06
321,70.0,65.0,38.57385109344429,-0.03372906095330654
322,75.0,65.0,24.37512429910396,-0.05734483951906223
323,80.0,65.0,19.267917073911157,-0.07782222782274928
324,85.0,65.0,16.662805850146448,-0.09642406617957017
325,90.0,65.0,15.120734425106996,-0.11372835539193672
326,95.0,65.0,14.135174737511688,-0.13006084848476143
327,100.0,65.0,13.480011239608926,-0.14562710752231223
328,-100.0,60.0,1.0909235372472341,0.25335326106011813
329,-95.0,60.0,0.8336135410257862,0.24507609117148477
330,-90.0,60.0,0.5763754854410442,0.23678699838739192
331,-85.0,60.0,0.31386894485130673,0.2283539498403821
332,-80.0,60.0,0.045019249556977954,0.21979213914884496
333,-75.0,60.0,0.23130307214843926,0.2111450003201085
334,-70.0,60.0,0.5158184709402827,0.2024839832434914
335,-65.0,60.0,0.8088850863075798,0.19390376093871114
336,-60.0,60.0,1.1100771909517186,0.18551376822753754
337,-55.0,60.0,1.4180008691088448,0.17742841576166235
338,-50.0,60.0,1.7301226483385694,0.16975790150417883
339,-45.0,60.0,2.042678550791291,0.16260123860459044
340,-40.0,60.0,2.3506781609638128,0.1560422563999082
341,-35.0,60.0,2.648041133459175,0.15014689775133672
342,-30.0,60.0,2.9277930829825562,0.14496566841250638
343,-25.0,60.0,3.182352985535801,0.14053731470414105
344,-20.0,60.0,3.404077793137797,0.13688596261489266
345,-15.0,60.0,3.585566858431402,0.13403175962830988
346,-10.0,60.0,3.7203849229898167,0.13198533615568023
347,-5.0,60.0,3.8034629849795185,0.13075409077253475
348,0.0,60.0,3.831540775170014,0.13034272495772228
349,5.0,60.0,3.8801979813272904,0.12963722799504765
350,10.0,60.0,4.029623302974122,0.12751641079743947
351,15.0,60.0,4.2907524951646785,0.12396946192104596
352,20.0,60.0,4.684243098448572,0.11897560455823283
353,25.0,60.0,5.245333920766997,0.1124964103512173
354,30.0,60.0,6.033840486332298,0.10446409383997542
355,35.0,60.0,7.155902009741886,0.09476309291021999
356,40.0,60.0,8.81681458859989,0.083198614348059
357,45.0,60.0,11.473414276726379,0.06943464486432246
358,50.0,60.0,16.413184571008113,0.052845484556826715
359,55.0,60.0,29.517586935108255,0.03202393778399557
360,60.0,60.0,154080.42589934004,-6.675372919632598e-06
361,65.0,60.0,33.8405506964964,-0.03297985132861783
362,70.0,60.0,21.543361783951305,-0.05601882898276034
363,75.0,60.0,17.129706486595328,-0.07604339596950903
364,80.0,60.0,14.889799964178842,-0.0942869357785131
365,85.0,60.0,13.575659795504215,-0.11130002244411007
366,90.0,60.0,12.747098605158838,-0.1273901080302074
367,95.0,60.0,12.207262912850755,-0.14275054228201806
368,100.0,60.0,11.854259610690606,-0.15751268793742035
369,-100.0,55.0,1.4525197613997713,0.243060623634287
370,-95.0,55.0,1.1963085240438185,0.23476814003747687
371,-90.0,55.0,0.9396854286040105,0.22655603211912664
372,-85.0,55.0,0.6781617880369353,0.2182438149195136
373,-80.0,55.0,0.410802179605346,0.2098241422399055
374,-75.0,55.0,0.13656589936522695,0.20131384414047862
375,-70.0,55.0,0.14562675747026022,0.19275778431691926
376,-65.0,55.0,0.43639157751981544,0.18422842980527343
377,-60.0,55.0,0.7359872658771317,0.17582099084114217
378,-55.0,55.0,1.043745629986999,0.16764515262747307
379,-50.0,55.0,1.3578847401534184,0.15981561421266988
380,-45.0,55.0,1.6752761469047968,0.15244324461603914
381,-40.0,55.0,1.9913114364029438,0.14562831412547098
382,-35.0,55.0,2.299904724547253,0.13945575399215315
383,-30.0,55.0,2.5936175190617283,0.1339949286060793
384,-25.0,55.0,2.863947617730752,0.12930102891676973
385,-20.0,55.0,3.1018873080069684,0.1254135898484825
386,-15.0,55.0,3.298450419970757,0.12236359804813063
387,-10.0,55.0,3.4455525664744893,0.12017062866359134
388,-5.0,55.0,3.536651081268628,0.11884940943347148
389,0.0,55.0,3.567522245833322,0.11840757558164354
390,5.0,55.0,3.6211015190165465,0.11764974582948363
391,10.0,55.0,3.7864442265077627,0.11536762696859074
392,15.0,55.0,4.078313860416875,0.11153872922173264
393,20.0,55.0,4.524956093381203,0.10613244230363336
394,25.0,55.0,5.17657400873409,0.09909334068687224
395,30.0,55.0,6.124049513257521,0.09032007947097913
396,35.0,55.0,7.544462003777577,0.07963444129499272
397,40.0,55.0,9.832692906972508,0.06671909026745966
398,45.0,55.0,14.101749041209516,0.05096944741045968
399,50.0,55.0,25.44249604952943,0.030996912319409455
400,55.0,55.0,206312.56148230575,-4.189088903567589e-06
401,60.0,55.0,29.43805910228271,-0.03210960806503884
402,65.0,55.0,18.886190874508056,-0.05453927532199502
403,70.0,55.0,15.119113068690591,-0.07407020117081987
404,75.0,55.0,13.220938323779231,-0.09191956219116951
405,80.0,55.0,12.120076089097719,-0.1086130530222867
406,85.0,55.0,11.438241298931791,-0.12443926364585148
407,90.0,55.0,11.006027861200902,-0.13957803848278405
408,95.0,55.0,10.73562086292546,-0.15415108929593452
409,100.0,55.0,10.576708722043207,-0.16824576376193745
410,-100.0,50.0,1.8194364060922723,0.23313033273495118
411,-95.0,50.0,1.565874498442519,0.22471837060562908
412,-90.0,50.0,1.3108919689296141,0.21646509516704165
413,-85.0,50.0,1.050943158686211,0.20816394605499536
414,-80.0,50.0,0.7852971395943673,0.1997948078925476
415,-75.0,50.0,0.5130287220883862,0.1913546435147614
416,-70.0,50.0,0.2331128746071886,0.18286429029625734
417,-65.0,50.0,0.05562947422909821,0.1743722083911836
418,-60.0,50.0,0.3533732931938181,0.16595392038339657
419,-55.0,50.0,0.6605393726365837,0.15770689183265152
420,-50.0,50.0,0.9760529662314364,0.1497424998793292
421,-45.0,50.0,1.2975875530398584,0.14217683362883002
422,-40.0,50.0,1.6211721489729058,0.13512202608112606
423,-35.0,50.0,1.9409964075632167,0.12867996599177975
424,-30.0,50.0,2.2493838024627855,0.12293876838327994
425,-25.0,50.0,2.536988777088159,0.11797178756981389
426,-20.0,50.0,2.793324678575047,0.11383612127076716
427,-15.0,50.0,3.007475170460564,0.11057691286683081
428,-10.0,50.0,3.169199619040473,0.10822606307335612
429,-5.0,50.0,3.2699981310894097,0.10680671933271872
430,0.0,50.0,3.3042747716139576,0.10633146995692044
431,5.0,50.0,3.363889782845644,0.10551590641330737
432,10.0,50.0,3.5490002125323716,0.1030548813745557
433,15.0,50.0,3.88000802956285,0.09891084506819073
434,20.0,50.0,4.397660999266186,0.09302491789792007
435,25.0,50.0,5.177982790105108,0.08531318821156325
436,30.0,50.0,6.371390178303459,0.07562018922733
437,35.0,50.0,8.315595879453042,0.06365088789025337
438,40.0,50.0,11.964617926126188,0.048825397887141665
439,45.0,50.0,21.699167941666683,0.029778468201931158
440,50.0,50.0,295985.360533074,-2.4131757622979587e-06
441,55.0,50.0,25.368823003102953,-0.03108565328302643
442,60.0,50.0,16.4015939642181,-0.05288269521739535
443,65.0,50.0,13.233088045483022,-0.07188403718626801
444,70.0,50.0,11.65354309894846,-0.0893030025103465
445,75.0,50.0,10.751895539139763,-0.10564591250231958
446,80.0,50.0,10.207031098365865,-0.12118376760071033
447,85.0,50.0,9.875128091749488,-0.13608247324295816
448,90.0,50.0,9.681567491866454,-0.15045307778967484
449,95.0,50.0,9.583541552303489,-0.16437489500282995
450,100.0,50.0,9.5546253223065,-0.17790739398110178
451,-100.0,45.0,2.1872259796174705,0.22377574044342452
452,-95.0,45.0,1.9385112405109204,0.21516352210445466
453,-90.0,45.0,1.6871235136183989,0.20676374236043696
454,-85.0,45.0,1.4303709823125113,0.1983641444673673
455,-80.0,45.0,1.1676859160974513,0.18994069522003668
456,-75.0,45.0,0.8982937824680186,0.18147900095721278
457,-70.0,45.0,0.6212296364527333,0.17298202003852434
458,-65.0,45.0,0.3354341537842759,0.16447675664678377
459,-60.0,45.0,0.040269010736595424,0.1560176858729222
460,-55.0,45.0,0.26612554246403025,0.14768572043126127
461,-50.0,45.0,0.5821512880959351,0.1395827957405571
462,-45.0,45.0,0.9069871341880462,0.13182402736177146
463,-40.0,45.0,1.237530538825566,0.12452858743838013
464,-35.0,45.0,1.5685782836424769,0.11781173582884157
465,-30.0,45.0,1.892531204569766,0.11177897203904959
466,-25.0,45.0,2.199368244884147,0.10652259465722988
467,-20.0,45.0,2.477038398356053,0.10211903536473066
468,-15.0,45.0,2.712266528147849,0.0986309722583177
469,-10.0,45.0,2.891973651533726,0.09610535846290874
470,-5.0,45.0,3.004918633579331,0.09457638917180788
471,0.0,45.0,3.0434952431898887,0.09406374756915846
472,5.0,45.0,3.1107881062067535,0.09318311218630158
473,10.0,45.0,3.3214424218216427,0.09051941290816297
474,15.0,45.0,3.7047796758829756,0.0860128202877301
475,20.0,45.0,4.322711848576668,0.0795624295734129
476,25.0,45.0,5.301418655555741,0.07101826543975083
477,30.0,45.0,6.9255903397043275,0.060124311686996314
478,35.0,45.0,10.005467195503627,0.04633335917928062
479,40.0,45.0,18.287940047049908,0.02831665944173447
480,45.0,45.0,475995.9462627009,-1.2154586952159267e-06
481,50.0,45.0,21.635074127816875,-0.02986492441475719
482,55.0,45.0,14.089759792105186,-0.05101222994042762
483,60.0,45.0,11.469694489279767,-0.06945744485989606
484,65.0,45.0,10.185382887041795,-0.08641329218257461
485,70.0,45.0,9.469198844051778,-0.10237401670830183
486,75.0,45.0,9.051976911867774,-0.11759660443504096
487,80.0,45.0,8.813456209759451,-0.13223409021829727
488,85.0,45.0,8.691293390670978,-0.14638660649212937
489,90.0,45.0,8.649709981953423,-0.1601246106519074
490,95.0,45.0,8.666592125263703,-0.17350060349418633
491,100.0,45.0,8.727479284973638,-0.1865554648905303
492,-100.0,40.0,2.549697471846527,0.2151665502414489
493,-95.0,40.0,2.308343792873289,0.20630225304890618
494,-90.0,40.0,2.0631445864073026,0.1976775703249155
495,-85.0,40.0,1.812069426197838,0.18908882865933838
496,-80.0,40.0,1.5546195988365281,0.18051403359995624
497,-75.0,40.0,1.2901180118173547,0.1719350381403996
498,-70.0,40.0,1.017675631769866,0.163344342106489
499,-65.0,40.0,0.7362056572694947,0.15475235033059717
500,-60.0,40.0,0.4445190009905712,0.14619447534820243
501,-55.0,40.0,0.14164873881752732,0.1377339152863533
502,-50.0,40.0,0.17384228103129198,0.1294598240372995
503,-45.0,40.0,0.5003294568495561,0.1214815642338586
504,-40.0,40.0,0.8366290548038733,0.11392070860184153
505,-35.0,40.0,1.1784786943902639,0.10690231128579548
506,-30.0,40.0,1.5188146824089919,0.10054751972069774
507,-25.0,40.0,1.8472775307207512,0.09496783784636849
508,-20.0,40.0,2.1502449665244003,0.09026117978840781
509,-15.0,40.0,2.4115655071218516,0.08651100226596523
510,-10.0,40.0,2.614292565462646,0.08378301018242981
511,-5.0,40.0,2.743146723590202,0.08212616348787148
512,0.0,40.0,2.787418256283526,0.08156983044563566
513,5.0,40.0,2.8649775910907915,0.08061258829445991
514,10.0,40.0,3.1105242380863345,0.07770885309574105
515,15.0,40.0,3.568726266742608,0.07276537464507402
516,20.0,40.0,4.341575100154665,0.06561593592169551
517,25.0,40.0,5.667587611185434,0.05598899736186
518,30.0,40.0,8.227977103638901,0.043386705550592666
519,35.0,40.0,15.203828202850294,0.026552894979131717
520,40.0,40.0,988131.691715982,-4.62618280307692e-07
521,45.0,40.0,18.23608237551707,-0.028394966812371594
522,50.0,40.0,11.953025804653029,-0.04887150006972222
523,55.0,40.0,9.828585458402989,-0.06674683527747381
524,60.0,40.0,8.815042109269434,-0.08321592486579824
525,65.0,40.0,8.270444891357782,-0.09876631442697092
526,70.0,40.0,7.971774694444591,-0.11364642069142447
527,75.0,40.0,7.820030198266466,-0.12799951497837067
528,80.0,40.0,7.764112392013812,-0.14191595964018805
529,85.0,40.0,7.774764188908448,-0.15545727752852787
530,90.0,40.0,7.833909198846071,-0.16866831418719713
531,95.0,40.0,7.929711712361426,-0.18158369785718587
532,100.0,40.0,8.054063441335545,-0.19423137569217275
533,-100.0,35.0,2.899277264527078,0.20742563253282312
534,-95.0,35.0,2.6677049543066604,0.19828638350765698
535,-90.0,35.0,2.4314872712148015,0.1893902628057914
536,-85.0,35.0,2.1890253424229216,0.18055116919259478
537,-80.0,35.0,1.9398049847687724,0.17175140721214963
538,-75.0,35.0,1.6831611165277005,0.16297411650164131
539,-70.0,35.0,1.4182370068888959,0.1542072702471034
540,-65.0,35.0,1.1439404178522774,0.14545026303894648
541,-60.0,35.0,0.858921588899214,0.13672331066564078
542,-55.0,35.0,0.5616880119646259,0.12807309150613946
543,-50.0,35.0,0.2509394003866199,0.11957452560183514
544,-45.0,35.0,0.07577228039497846,0.11132819832377056
545,-40.0,35.0,0.41436365440538614,0.10345428807713886
546,-35.0,35.0,0.7651912913091152,0.09608451401677569
547,-30.0,35.0,1.1218058511647806,0.08935398353155356
548,-25.0,35.0,1.47418664876675,0.08339396549217126
549,-20.0,35.0,1.8074298888208742,0.07832650371540337
550,-15.0,35.0,2.101972063096688,0.07426023912810047
551,-10.0,35.0,2.3354317254711363,0.07128540277467119
552,-5.0,35.0,2.486229636844407,0.0694712625369817
553,0.0,35.0,2.5384857279405635,0.06886100778480218
554,5.0,35.0,2.630625787367828,0.06780861738346446
555,10.0,35.0,2.9273072048700426,0.06460419457432531
556,15.0,35.0,3.502936921261738,0.05910212805837931
557,20.0,35.0,4.549493247800556,0.05102448068378788
558,25.0,35.0,6.634080232221025,0.039856343471827836
559,30.0,35.0,12.434086455577868,0.024428815001252685
560,35.0,35.0,11068278.387625687,-3.162079801108069e-08
561,40.0,35.0,15.165271674834806,-0.026617885008283847
562,45.0,35.0,9.995117994877376,-0.04637928018581062
563,50.0,35.0,8.311364655060128,-0.06368243580937304
564,55.0,35.0,7.542403787418133,-0.07965634557561871
565,60.0,35.0,7.154817914201982,-0.09477832281287339
566,65.0,35.0,6.965516177185986,-0.10929310899886976
567,70.0,35.0,6.8941133639004,-0.12333917813474177
568,75.0,35.0,6.899532415747053,-0.1370002581380582
569,80.0,35.0,6.958442057172363,-0.1503302735511328
570,85.0,35.0,7.056499119958462,-0.16336650888870585
571,90.0,35.0,7.1843272729428005,-0.1761367633483806
572,95.0,35.0,7.335493695834988,-0.18866322188967077
573,100.0,35.0,7.505413907801152,-0.2009645069064507
574,-100.0,30.0,3.227447913237948,0.20063552705946583
575,-95.0,30.0,3.00760164141265,0.1912218250939409
576,-90.0,30.0,2.7828339818949184,0.18203894201936252
577,-85.0,30.0,2.5518246787387913,0.17292009067994416
578,-80.0,30.0,2.3139915243443907,0.16385278387976412
579,-75.0,30.0,2.0686405225857687,0.1548226650855131
580,-70.0,30.0,1.8148982542572891,0.14581739501126
581,-65.0,30.0,1.5516669621154013,0.13683001685854662
582,-60.0,30.0,1.2774985636394482,0.12786938618314977
583,-55.0,30.0,0.9905689531594326,0.11896781368685712
584,-50.0,30.0,0.6887935529686517,0.11018591605398181
585,-45.0,30.0,0.3701981602620004,0.10161347506460354
586,-40.0,30.0,0.03697706171579978,0.09336616921851933
587,-35.0,30.0,0.3231315585343808,0.08557935574630023
588,-30.0,30.0,0.6931039527562985,0.07840029633352892
589,-25.0,30.0,1.0700069071847083,0.07198075982728828
590,-20.0,30.0,1.4386919750084766,0.06647014923378784
591,-15.0,30.0,1.7760658414629598,0.06200892148785742
592,-10.0,30.0,2.052126561378855,0.058720753754784874
593,-5.0,30.0,2.2348972488320484,0.05670457171152408
594,0.0,30.0,2.299088097564616,0.05602461179146403
595,5.0,30.0,2.413437355598341,0.054848572987984574
596,10.0,30.0,2.7919602382732442,0.05124828580699756
597,15.0,30.0,3.5774003676599713,0.0449883249588105
598,20.0,30.0,5.226846560042191,0.03557385828618276
599,25.0,30.0,9.9587613634984,0.02189239440937179
600,30.0,30.0,1413622.7848074047,1.81896704412844e-07
601,35.0,30.0,12.408167961269694,-0.024477287104562827
602,40.0,30.0,8.219572544860009,-0.04342824185374544
603,45.0,30.0,6.921577044407007,-0.06015732738260423
604,50.0,30.0,6.369162323107957,-0.07564601623770659
605,55.0,30.0,6.122735659225111,-0.09033990542834705
606,60.0,30.0,6.033054553025244,-0.10447891030739519
607,65.0,30.0,6.035450206081832,-0.11820152881168494
608,70.0,30.0,6.09740728476812,-0.13158991555225602
609,75.0,30.0,6.200775603615668,-0.1446938063895705
610,80.0,30.0,6.3345658428973275,-0.15754453103231997
611,85.0,30.0,6.491666648256497,-0.17016334347011483
612,90.0,30.0,6.66721751712947,-0.18256619750913808
613,95.0,30.0,6.857747471392454,-0.19476630231868847
614,100.0,30.0,7.0606920066023315,-0.2067753617953174
615,-100.0,25.0,3.525220356219981,0.19484896847179997
616,-95.0,25.0,3.31827553098632,0.18517675477883316
617,-90.0,25.0,3.1065804278866205,0.17571952653743478
618,-85.0,25.0,2.8891857761630657,0.16631957441011808
619,-80.0,25.0,2.665372336620173,0.15697328269437505
620,-75.0,25.0,2.4344582931124488,0.1476675566225332
621,-70.0,25.0,2.195579500151168,0.13839064450002644
622,-65.0,25.0,1.9476639730612186,0.1291328671912091
623,-60.0,25.0,1.6892772630653097,0.11989455015947127
624,-55.0,25.0,1.4184473735692686,0.11069572004963146
625,-50.0,25.0,1.132581039047626,0.10158310372598459
626,-45.0,25.0,0.8285342688868426,0.09263412624392645
627,-40.0,25.0,0.5029919221413188,0.08395691803645185
628,-35.0,25.0,0.15402510365153158,0.07568678106169714
629,-30.0,25.0,0.2247000763197334,0.06798045152850052
630,-25.0,25.0,0.6211230587354422,0.06100958564896369
631,-20.0,25.0,1.0277594015088096,0.05495432577007756
632,-15.0,25.0,1.4193374156308518,0.04999545548612688
633,-10.0,25.0,1.7560919484129167,0.04630324577488247
634,-5.0,25.0,1.9882568623027659,0.044021861912961556
635,0.0,25.0,2.071676875666642,0.04324945413421454
636,5.0,25.0,2.2229193202600066,0.04190845705665588
637,10.0,25.0,2.7493919964203988,0.03776926499490374
638,15.0,25.0,3.9980654050815003,0.030426575155463466
639,20.0,25.0,7.756878852674479,0.018893283828735844
640,25.0,25.0,689197.3200631004,2.590903670141916e-07
641,30.0,25.0,9.943903452391046,-0.021922826733900592
642,35.0,25.0,6.628070646791344,-0.039889180483769576
643,40.0,25.0,5.664145000816918,-0.05602012302790053
644,45.0,25.0,5.29920150851383,-0.07104617744108935
645,50.0,25.0,5.176500079883001,-0.08533715044996386
646,55.0,25.0,5.175586299531711,-0.09911298542977681
647,60.0,25.0,5.244693482617997,-0.11251176397544894
648,65.0,25.0,5.358230770114307,-0.1256191435588787
649,70.0,25.0,5.502297304450672,-0.13848615843796577
650,75.0,25.0,5.668750740841136,-0.15114204558091315
651,80.0,25.0,5.852481914922413,-0.1636034734151203
652,85.0,25.0,6.050071301421661,-0.17588067727832288
653,90.0,25.0,6.259095896396991,-0.18798111424573583
654,95.0,25.0,6.477758134821374,-0.19991135548057065
655,100.0,25.0,6.704678816646951,-0.21167787566957036
656,-100.0,20.0,3.783792785020808,0.19009146733393173
657,-95.0,20.0,3.5897209820030187,0.18019656113795496
658,-90.0,20.0,3.3916270546550633,0.1704920852897432
659,-85.0,20.0,3.1887172450251153,0.16083655336600314
660,-80.0,20.0,2.9803692951914638,0.15122574319573628
661,-75.0,20.0,2.765880501779964,0.14165231624576433
662,-70.0,20.0,2.544542631318684,0.1321024691019479
663,-65.0,20.0,2.3154231806608894,0.12256538699730132
